#id,enabled / disabled,"ship's ui name ($ - class, % - number, & - year)",country name,ship's type name,use this name till year,,,,,
@name,enabled,nameUi,country,shipType,tillYear,#suggested,#problems,#infoLink,#textBackup,#nameBackup
6031,,Suzhou,china,bc,,,,,,
6032,,Dongguan,china,bc,,,,,,
6033,,Wenzhou,china,bc,,,,,,
6034,,Qingdao,china,bc,,,,,,
6035,,Quanzhou,china,bc,,,,,,
6036,,Changsha,china,bc,,,,,,
6037,,Foshan,china,bc,,,,,,
6038,,Zhengzhou,china,bc,,,,,,
6039,,Fuzhou,china,bc,,,,,,
6040,,Nanchang,china,bc,,,,,,
6041,,Dalian,china,bc,,,,,,
6042,,Taiyuan,china,bc,,,,,,
6043,,Shijiazhuang,china,bc,,,,,,
6044,,Kunming,china,bc,,,,,,
6045,,Wuxi,china,bc,,,,,,
6046,,Xiamen,china,bc,,,,,,
6047,,Changchun,china,bc,,,,,,
6048,,Ningbo,china,bc,,,,,,
6049,,Zibo,china,bc,,,,,,
6050,,Hefei,china,bc,,,,,,
6051,,Changzhou,china,bc,,,,,,
6052,,Taizhou,china,bc,,,,,,
6053,,Tangshan,china,bc,,,,,,
6054,,Nantong,china,bc,,,,,,
6055,,Nanning,china,bc,,,,,,
6056,,Zhongshan,china,bc,,,,,,
6057,,Guiyang,china,bc,,,,,,
6058,,Ürümqi,china,bc,,,,,,
6059,,Huai'an,china,bc,,,,,,
6060,,Xuzhou,china,bc,,,,,,
6061,,Linyi,china,bc,,,,,,
6062,,Lanzhou,china,bc,,,,,,
6063,,Yangzhou,china,bc,,,,,,
6064,,Huizhou,china,bc,,,,,,
6065,,Anshan,china,bc,,,,,,
6066,,Huaibei,china,bc,,,,,,
6067,,Haikou,china,bc,,,,,,
6068,,Yiwu,china,bc,,,,,,
6069,,Baotou,china,bc,,,,,,
6070,,Liuzhou,china,bc,,,,,,
6071,,Anyang,china,bc,,,,,,
6072,,Hohhot,china,bc,,,,,,
6073,,Jilin,china,bc,,,,,,
6074,,Putian,china,bc,,,,,,
6075,,Huainan,china,bc,,,,,,
6076,,Xiangtan,china,bc,,,,,,
6077,,Yantai,china,bc,,,,,,
6078,,Nanchong,china,bc,,,,,,
6079,,Luoyang,china,bc,,,,,,
6080,,Jiangmen,china,bc,,,,,,
6081,,Nanyang,china,bc,,,,,,
6082,,Baoding,china,bc,,,,,,
6083,,Fuyang,china,bc,,,,,,
6084,,Tai'an,china,bc,,,,,,
6085,,Lu'an,china,bc,,,,,,
6086,,Datong,china,bc,,,,,,
6087,,Yancheng,china,bc,,,,,,
6088,,Zhanjiang,china,bc,,,,,,
6089,,Tengzhou,china,bc,,,,,,
6090,,Huangshi,china,bc,,,,,,
6091,,Jiangyin,china,bc,,,,,,
6092,,Zhuhai,china,bc,,,,,,
6093,,Qiqihar,china,bc,,,,,,
6094,,Weifang,china,bc,,,,,,
6095,,Yinchuan,china,bc,,,,,,
6096,,Changshu,china,bc,,,,,,
6097,,Dengzhou,china,bc,,,,,,
6098,,Cixi,china,bc,,,,,,
6099,,Changde,china,bc,,,,,,
6100,,Pizhou,china,bc,,,,,,
6101,,Baoji,china,bc,,,,,,
6102,,Suqian,china,bc,,,,,,
6103,,Daqing,china,bc,,,,,,
6104,,Bozhou,china,bc,,,,,,
6105,,Handan,china,bc,,,,,,
6106,,Panjin,china,bc,,,,,,
6107,,Wenling,china,bc,,,,,,
6108,,Ma'anshan,china,bc,,,,,,
6109,,Zigong,china,bc,,,,,,
6110,,Fushun,china,bc,,,,,,
6111,,Mianyang,china,bc,,,,,,
6112,,Yingkou,china,bc,,,,,,
6113,,Yichang,china,bc,,,,,,
6114,,Heze,china,bc,,,,,,
6115,,Chifeng,china,bc,,,,,,
6116,,Guilin,china,bc,,,,,,
6117,,Xiangyang,china,bc,,,,,,
6118,,Haicheng,china,bc,,,,,,
6119,,Rugao,china,bc,,,,,,
6120,,Xuchang,china,bc,,,,,,
6121,,Neijiang,china,bc,,,,,,
6122,,Zhangjiagang,china,bc,,,,,,
6123,,Yixing,china,bc,,,,,,
6124,,Fuqing,china,bc,,,,,,
6125,,Zhaoqing,china,bc,,,,,,
6126,,Xinyang,china,bc,,,,,,
6127,,Liaocheng,china,bc,,,,,,
6128,,Maoming,china,bc,,,,,,
6129,,Jiaxing,china,bc,,,,,,
6130,,Zhenjiang,china,bc,,,,,,
6131,,Tianshui,china,cl,,,,,,
6132,,Ganzhou,china,cl,,,,,,
6133,,Huazhou,china,cl,,,,,,
6134,,Qujing,china,cl,,,,,,
6135,,Dingzhou,china,cl,,,,,,
6136,,Wuhu,china,cl,,,,,,
6137,,Zhuji,china,cl,,,,,,
6138,,Xingtai,china,cl,,,,,,
6139,,Jingzhou,china,cl,,,,,,
6140,,Shouguang,china,cl,,,,,,
6141,,Yuzhou,china,cl,,,,,,
6142,,Bazhong,china,cl,,,,,,
6143,,Zoucheng,china,cl,,,,,,
6144,,Jining,china,cl,,,,,,
6145,,Zunyi,china,cl,,,,,,
6146,,Jinzhou,china,cl,,,,,,
6147,,Guigang,china,cl,,,,,,
6148,,Zhucheng,china,cl,,,,,,
6149,,Jinhua,china,cl,,,,,,
6150,,Hengyang,china,cl,,,,,,
6151,,Taixing,china,cl,,,,,,
6152,,Zhangqiu,china,cl,,,,,,
6153,,Zhuzhou,china,cl,,,,,,
6154,,Lianyungang,china,cl,,,,,,
6155,,Ezhou,china,cl,,,,,,
6156,,Pingdingshan,china,cl,,,,,,
6157,,Qinhuangdao,china,cl,,,,,,
6158,,Linhai,china,cl,,,,,,
6159,,Benxi,china,cl,,,,,,
6160,,Wuwei,china,cl,,,,,,
6161,,Hezhou,china,cl,,,,,,
6162,,Zaoyang,china,cl,,,,,,
6163,,Xiangcheng,china,cl,,,,,,
6164,,Dongying,china,cl,,,,,,
6165,,Yueyang,china,cl,,,,,,
6166,,Laiwu,china,cl,,,,,,
6167,,Bengbu,china,cl,,,,,,
6168,,Qidong,china,cl,,,,,,
6169,,Mudanjiang,china,cl,,,,,,
6170,,Danyang,china,cl,,,,,,
6171,,Wuchuan,china,cl,,,,,,
6172,,Feicheng,china,cl,,,,,,
6173,,Xianyang,china,cl,,,,,,
6174,,Linfen,china,cl,,,,,,
6175,,Xinyi,china,cl,,,,,,
6176,,Weihai,china,cl,,,,,,
6177,,Haimen,china,cl,,,,,,
6178,,Xinxiang,china,cl,,,,,,
6179,,Zaozhuang,china,cl,,,,,,
6180,,Kaifeng,china,cl,,,,,,
6181,,Shaoxing,china,cl,,,,,,
6182,,Jiamusi,china,cl,,,,,,
6183,,Suihua,china,cl,,,,,,
6184,,Langfang,china,cl,,,,,,
6185,,Jiaozuo,china,cl,,,,,,
6186,,Rizhao,china,cl,,,,,,
6187,,Zhoushan,china,cl,,,,,,
6188,,Yibin,china,cl,,,,,,
6189,,Kashgar,china,cl,,,,,,
6190,,Dandong,china,cl,,,,,,
6191,,Panzhihua,china,cl,,,,,,
6192,,Anqing,china,cl,,,,,,
6193,,Huludao,china,cl,,,,,,
6194,,Shaoyang,china,cl,,,,,,
6195,,Binzhou,china,cl,,,,,,
6196,,Zhangzhou,china,cl,,,,,,
6197,,Fuxin,china,cl,,,,,,
6198,,Dezhou,china,cl,,,,,,
6199,,Yangjiang,china,cl,,,,,,
6200,,Tieling,china,cl,,,,,,
6201,,Liaoyang,china,cl,,,,,,
6202,,Puyang,china,cl,,,,,,
6203,,Yulin,china,cl,,,,,,
6204,,Jingjiang,china,cl,,,,,,
6205,,Jiujiang,china,cl,,,,,,
6206,,Taizhou,china,cl,,,,,,
6207,,Chuzhou,china,cl,,,,,,
6208,,Cangzhou,china,cl,,,,,,
6209,,Aksu,china,cl,,,,,,
6210,,Beihai,china,cl,,,,,,
6211,,Zhoukou,china,cl,,,,,,
6212,,Hegang,china,cl,,,,,,
6213,,Nanping,china,cl,,,,,,
6214,,Chaozhou,china,cl,,,,,,
6215,,Lishui,china,cl,,,,,,
6216,,Lhasa,china,cl,,,,,,
6217,,Karamay,china,cl,,,,,,
6218,,Altay,china,cl,,,,,,
6219,,Lijiang,china,cl,,,,,,
###,,,portugal,,,,,,,
6220,,Francisco Ferreira do Amaral,portugal,cl,,,,,,
6221,,Hermenegildo Carlos de Brito Capelo,portugal,cl,,,,,,
6222,,"Dom Joao da Bemposta de Braganca, Duque de Beja",portugal,cl,,,,,,
6223,,Diogo Lopes de Sequeira,portugal,cl,,,,,,
6224,,"Lopo Furtado de Mendonca, Conde do Rio Grande",portugal,cl,,,,,,
6225,,Pero de Anaia,portugal,cl,,,,,,
6226,,"Joao Afonso Telo, Conde de Barcelos",portugal,cl,,,,,,
6227,,Alberto Vieira do Canto,portugal,cl,,,,,,
6228,,Cristovao da Gama,portugal,cl,,,,,,
6229,,"Alexandre Alberto da Rocha de Serpa Pinto, Visconde de Serpa Pinto",portugal,cl,,,,,,
6230,,Rui de Sequeira,portugal,cl,,,,,,
6231,,Diogo de Azambuja,portugal,cl,,,,,,
6232,,Vasco da Gama,portugal,cl,,,,,,
6233,,Nicolau Coelho,portugal,cl,,,,,,
6234,,Pedro Alvares Cabral,portugal,cl,,,,,,
6235,,Fernao de Magalhaes,portugal,cl,,,,,,
6236,,Andre Goncalves,portugal,cl,,,,,,
6237,,Charles John Napier,portugal,cl,,,,,,
6238,,Duarte Pacheco Pereira,portugal,cl,,,,,,
6239,,Joao de Santarem,portugal,cl,,,,,,
6240,,Fernao do Po,portugal,cl,,,,,,
6241,,Vouga,portugal,dd,,,,,,
6242,,Lima,portugal,dd,,,,,,
6243,,Douro,portugal,dd,,,,,,
6244,,Dao,portugal,dd,,,,,,
6245,,Liz,portugal,dd,,,,,,
6246,,Tejo,portugal,dd,,,,,,
6247,,Vouga,portugal,dd,,,,,,
6248,,Guadiana,portugal,dd,,,,,,
6249,,Tamega,portugal,dd,,,,,,
6250,,Douro,portugal,dd,,,,,,
6251,,Hidra,portugal,dd,,,,,,
6252,,Cassiopeia,portugal,dd,,,,,,
6253,,Escorpiao,portugal,dd,,,,,,
6254,,Dragao,portugal,dd,,,,,,
6255,,Argos,portugal,dd,,,,,,
6256,,Calipso,portugal,dd,,,,,,
6257,,Arpao,portugal,dd,,,,,,
6258,,Tridente,portugal,dd,,,,,,
6259,,Delfim,portugal,dd,,,,,,
6260,,Barracuda,portugal,dd,,,,,,
6261,,Albacora,portugal,dd,,,,,,
6262,,Cachalote,portugal,dd,,,,,,
6263,,Vouga,portugal,tb,,,,,,
6264,,Lima,portugal,tb,,,,,,
6265,,Douro,portugal,tb,,,,,,
6266,,Dao,portugal,tb,,,,,,
6267,,Liz,portugal,tb,,,,,,
6268,,Tejo,portugal,tb,,,,,,
6269,,Vouga,portugal,tb,,,,,,
6270,,Guadiana,portugal,tb,,,,,,
6271,,Tamega,portugal,tb,,,,,,
6272,,Douro,portugal,tb,,,,,,
6273,,Hidra,portugal,tb,,,,,,
6274,,Cassiopeia,portugal,tb,,,,,,
6275,,Escorpiao,portugal,tb,,,,,,
6276,,Dragao,portugal,tb,,,,,,
6277,,Argos,portugal,tb,,,,,,
6278,,Calipso,portugal,tb,,,,,,
6279,,Arpao,portugal,tb,,,,,,
6280,,Tridente,portugal,tb,,,,,,
6281,,Delfim,portugal,tb,,,,,,
6282,,Barracuda,portugal,tb,,,,,,
6283,,Albacora,portugal,tb,,,,,,
6284,,Cachalote,portugal,tb,,,,,,
6285,,S-%,portugal,ss,,,,,,
###,,,brazil,,,,,,,
6286,,Imperador Dom Pedro I,brazil,bb,,,,,,
6287,,Imperatriz Maria Leopoldina,brazil,bb,,,,,,
6288,,Imperatriz Amelia,brazil,bb,,,,,,
6289,,"Princesa Dona Januaria Maria Joana, a Princesa da Independencia",brazil,bb,,,,,,
6290,,Princesa Dona Francisca Carolina Joana,brazil,bb,,,,,,
6291,,"Princesa Dona Maria Amelia, a Princesa Flor",brazil,bb,,,,,,
6292,,Constituicao Brasileira de 1824,brazil,bb,,,,,,
6293,,"Imperador Dom Pedro II, o Magnanimo",brazil,bb,,,,,,
6294,,Grito do Ipiranga,brazil,bb,,,,,,
6295,,Imperatriz Teresa Cristina,brazil,bb,,,,,,
6296,,"Imperatriz Dona Isabel, a Redentora",brazil,bb,,,,,,
6297,,Princesa Dona Leopoldina Teresa Francisca,brazil,bb,,,,,,
6298,,Imperador Consorte Gastao,brazil,bb,,,,,,
6299,,Principe do Grao-Para,brazil,bb,,,,,,
6300,,A Lei Aurea,brazil,bb,,,,,,
6301,,"Luis Alves de Lima e Silva, Duque de Caxias",brazil,bb,,,,,,
6302,,Rio Amazonas,brazil,bb,,,,,,
6303,,"Joaquim Marques Lisboa, Marques de Tamandare",brazil,bb,,,,,,
6304,,"Joaquim Jose Inacio, Visconde de Inhauma",brazil,bb,,,,,,
6305,,"Manuel Luis Osorio, Marques do Herval",brazil,bb,,,,,,
6306,,"Manuel Marques de Sousa, Conde de Porto Alegre",brazil,bb,,,,,,
6307,,"Manuel Alves Branco, Visconde de Caravelas",brazil,bb,,,,,,
6308,,Francisco de Paula Sousa e Melo,brazil,bb,,,,,,
6309,,"Afonso Celso de Assis Figueiredo, Visconde de Ouro Preto",brazil,bb,,,,,,
6310,,"Manuel Antonio Farinha, Conde de Sousel",brazil,bb,,,,,,
6311,,"Thomas Cochrane, Marques do Maranhao",brazil,bb,,,,,,
6312,,"Francisco Manuel Barroso da Silva, Barao do Amazonas",brazil,bb,,,,,,
6313,,Riachuelo,brazil,bb,,,,,,
6314,,"Delfim Carlos de Carvalho, Barao da Passagem",brazil,bb,,,,,,
6315,,Passagem de Humaita,brazil,bb,,,,,,
6316,,Imperador Dom Pedro I,brazil,bc,,,,,,
6317,,Imperatriz Maria Leopoldina,brazil,bc,,,,,,
6318,,Imperatriz Amelia,brazil,bc,,,,,,
6319,,"Princesa Dona Januaria Maria Joana, a Princesa da Independencia",brazil,bc,,,,,,
6320,,Princesa Dona Francisca Carolina Joana,brazil,bc,,,,,,
6321,,"Princesa Dona Maria Amelia, a Princesa Flor",brazil,bc,,,,,,
6322,,Constituicao Brasileira de 1824,brazil,bc,,,,,,
6323,,"Imperador Dom Pedro II, o Magnanimo",brazil,bc,,,,,,
6324,,Grito do Ipiranga,brazil,bc,,,,,,
6325,,Imperatriz Teresa Cristina,brazil,bc,,,,,,
6326,,"Imperatriz Dona Isabel, a Redentora",brazil,bc,,,,,,
6327,,Princesa Dona Leopoldina Teresa Francisca,brazil,bc,,,,,,
6328,,Imperador Consorte Gastao,brazil,bc,,,,,,
6329,,Principe do Grao-Para,brazil,bc,,,,,,
6330,,A Lei Aurea,brazil,bc,,,,,,
6331,,"Luis Alves de Lima e Silva, Duque de Caxias",brazil,bc,,,,,,
6332,,Rio Amazonas,brazil,bc,,,,,,
6333,,"Joaquim Marques Lisboa, Marques de Tamandare",brazil,bc,,,,,,
6334,,"Joaquim Jose Inacio, Visconde de Inhauma",brazil,bc,,,,,,
6335,,"Manuel Luis Osorio, Marques do Herval",brazil,bc,,,,,,
6336,,"Manuel Marques de Sousa, Conde de Porto Alegre",brazil,bc,,,,,,
6337,,"Manuel Alves Branco, Visconde de Caravelas",brazil,bc,,,,,,
6338,,Francisco de Paula Sousa e Melo,brazil,bc,,,,,,
6339,,"Afonso Celso de Assis Figueiredo, Visconde de Ouro Preto",brazil,bc,,,,,,
6340,,"Manuel Antonio Farinha, Conde de Sousel",brazil,bc,,,,,,
6341,,"Thomas Cochrane, Marques do Maranhao",brazil,bc,,,,,,
6342,,"Francisco Manuel Barroso da Silva, Barao do Amazonas",brazil,bc,,,,,,
6343,,Riachuelo,brazil,bc,,,,,,
6344,,"Delfim Carlos de Carvalho, Barao da Passagem",brazil,bc,,,,,,
6345,,Passagem de Humaita,brazil,bc,,,,,,
6346,,Alagoas,brazil,ca,,,,,,
6347,,Amazonas,brazil,ca,,,,,,
6348,,Bahia,brazil,ca,,,,,,
6349,,Ceara,brazil,ca,,,,,,
6350,,Espirito Santo,brazil,ca,,,,,,
6351,,Goias,brazil,ca,,,,,,
6352,,Grao-Para,brazil,ca,,,,,,
6353,,Maranhao,brazil,ca,,,,,,
6354,,Mato Grosso,brazil,ca,,,,,,
6355,,Minas Gerais,brazil,ca,,,,,,
6356,,Rio de Janeiro,brazil,ca,,,,,,
6357,,Parana,brazil,ca,,,,,,
6358,,Paraiba,brazil,ca,,,,,,
6359,,Pernambuco,brazil,ca,,,,,,
6360,,Piaui,brazil,ca,,,,,,
6361,,Rio Grande do Norte,brazil,ca,,,,,,
6362,,Santa Catarina,brazil,ca,,,,,,
6363,,Sao Joao da Palma,brazil,ca,,,,,,
6364,,Sao Paulo,brazil,ca,,,,,,
6365,,Sao Pedro do Rio Grande do Sul,brazil,ca,,,,,,
6366,,Sergipe,brazil,ca,,,,,,
6367,,Palmas,brazil,ca,,,,,,
6368,,Sucesso,brazil,ca,,,,,,
6369,,Liberal,brazil,ca,,,,,,
6370,,Real,brazil,ca,,,,,,
6371,,Oriental,brazil,ca,,,,,,
6372,,Caliope,brazil,ca,,,,,,
6373,,Sete de Setembro,brazil,ca,,,,,,
6374,,Alecto,brazil,ca,,,,,,
6375,,Apolo,brazil,ca,,,,,,
6376,,Baco,brazil,ca,,,,,,
6377,,Ceres,brazil,ca,,,,,,
6378,,Cupido,brazil,ca,,,,,,
6379,,Diana,brazil,ca,,,,,,
6380,,Esculapio,brazil,ca,,,,,,
6381,,Flora,brazil,ca,,,,,,
6382,,Jano,brazil,ca,,,,,,
6383,,Jupiter,brazil,ca,,,,,,
6384,,Luso,brazil,ca,,,,,,
6385,,Marte,brazil,ca,,,,,,
6386,,Mercurio,brazil,ca,,,,,,
6387,,Minerva,brazil,ca,,,,,,
6388,,Neptuno,brazil,ca,,,,,,
6389,,Orco,brazil,ca,,,,,,
6390,,Plutao,brazil,ca,,,,,,
6391,,Psique,brazil,ca,,,,,,
6392,,Saturno,brazil,ca,,,,,,
6393,,Venus,brazil,ca,,,,,,
6394,,Vesta,brazil,ca,,,,,,
6395,,Vulcano,brazil,ca,,,,,,
6396,,Corajoso,brazil,ca,,,,,,
6397,,Destemido,brazil,ca,,,,,,
6398,,Intrepido,brazil,ca,,,,,,
6399,,Vitorioso,brazil,ca,,,,,,
6400,,Imperial,brazil,ca,,,,,,
6401,,Majestoso,brazil,ca,,,,,,
6402,,Excelente,brazil,ca,,,,,,
6403,,Leal,brazil,ca,,,,,,
6404,,Fiel,brazil,ca,,,,,,
6405,,Dedicado,brazil,ca,,,,,,
6406,,Vanguarda,brazil,ca,,,,,,
6407,,Vigilante,brazil,ca,,,,,,
6408,,Confiante,brazil,ca,,,,,,
6409,,Atlantico,brazil,cl,,,,,,
6410,,Pacifico,brazil,cl,,,,,,
6411,,Brasilia,brazil,cl,,,,,,
6412,,Fortaleza,brazil,cl,,,,,,
6413,,Salvador,brazil,cl,,,,,,
6414,,Belo Horizonte,brazil,cl,,,,,,
6415,,Manaus,brazil,cl,,,,,,
6416,,Curitiba,brazil,cl,,,,,,
6417,,Recife,brazil,cl,,,,,,
6418,,Goiania,brazil,cl,,,,,,
6419,,Porto Alegre,brazil,cl,,,,,,
6420,,Belem,brazil,cl,,,,,,
6421,,Guarulhos,brazil,cl,,,,,,
6422,,Campinas,brazil,cl,,,,,,
6423,,Sao Luis,brazil,cl,,,,,,
6424,,Maceio,brazil,cl,,,,,,
6425,,Campo Grande,brazil,cl,,,,,,
6426,,Sao Goncalo,brazil,cl,,,,,,
6427,,Teresina,brazil,cl,,,,,,
6428,,Nova Iguacu,brazil,cl,,,,,,
6429,,Natal,brazil,cl,,,,,,
6430,,Santo Andre,brazil,cl,,,,,,
6431,,Osasco,brazil,cl,,,,,,
6432,,Sorocaba,brazil,cl,,,,,,
6433,,Ribeirao Preto,brazil,cl,,,,,,
6434,,Sao Jose dos Campos,brazil,cl,,,,,,
6435,,Cuiaba,brazil,cl,,,,,,
6436,,Contagem,brazil,cl,,,,,,
6437,,Joinville,brazil,cl,,,,,,
6438,,Feira de Santana,brazil,cl,,,,,,
6439,,Aracaju,brazil,cl,,,,,,
6440,,Londrina,brazil,cl,,,,,,
6441,,Juiz de For a,brazil,cl,,,,,,
6442,,Florianopolis,brazil,cl,,,,,,
6443,,Serra,brazil,cl,,,,,,
6444,,Niteroi,brazil,cl,,,,,,
6445,,Ananindeua,brazil,cl,,,,,,
6446,,Vila Velha,brazil,cl,,,,,,
6447,,Caxias do Sul,brazil,cl,,,,,,
6448,,Porto Velho,brazil,cl,,,,,,
6449,,Mogi das Cruzes,brazil,cl,,,,,,
6450,,Jundiai,brazil,cl,,,,,,
6451,,Macapa,brazil,cl,,,,,,
6452,,Sao Joao de Meriti,brazil,cl,,,,,,
6453,,Piracicaba,brazil,cl,,,,,,
6454,,Santos,brazil,cl,,,,,,
6455,,Maua,brazil,cl,,,,,,
6456,,Montes Claros,brazil,cl,,,,,,
6457,,Boa Vista,brazil,cl,,,,,,
6458,,Betim,brazil,cl,,,,,,
6459,,Maringa,brazil,cl,,,,,,
6460,,Anapolis,brazil,cl,,,,,,
6461,,Diadema,brazil,cl,,,,,,
6462,,Carapicuiba,brazil,cl,,,,,,
6463,,Petrolina,brazil,cl,,,,,,
6464,,Palmas,brazil,cl,,,,,,
6465,,Vitoria da Conquista,brazil,cl,,,,,,
6466,,Rio Branco,brazil,cl,,,,,,
6467,,Itaquaquecetuba,brazil,cl,,,,,,
6468,,Ponta Grossa,brazil,cl,,,,,,
6469,,Canoas,brazil,cl,,,,,,
6470,,Sao Vicente,brazil,cl,,,,,,
6471,,Santarem,brazil,cl,,,,,,
6472,,CtN-%,brazil,dd,,,,,,
6473,,TN-%,brazil,tb,,,,,,
6474,,Sm-%,brazil,ss,,,,,,
###,,,netherlands,,,,,,,
6475,,Groningen,netherlands,bb,,,,,,
6476,,Friesland,netherlands,bb,,,,,,
6477,,Overijssel,netherlands,bb,,,,,,
6478,,Gelre,netherlands,bb,,,,,,
6479,,Utrecht,netherlands,bb,,,,,,
6480,,Holland,netherlands,bb,,,,,,
6481,,Zeeland,netherlands,bb,,,,,,
6482,,Koning Willem I,netherlands,bb,,,,,,
6483,,Koningin Frederica Louisa Wilhelmina,netherlands,bb,,,,,,
6484,,Prins Willem Frederik Karel der Nederlanden,netherlands,bb,,,,,,
6485,,Prinses Louise der Nederlanden,netherlands,bb,,,,,,
6486,,Prinses Marianne,netherlands,bb,,,,,,
6487,,Koning Willem II,netherlands,bb,,,,,,
6488,,Koningin Anna Paulowna,netherlands,bb,,,,,,
6489,,Prins Alexander,netherlands,bb,,,,,,
6490,,Prins Hendrik,netherlands,bb,,,,,,
6491,,Prinses Amalia Maria,netherlands,bb,,,,,,
6492,,Prinses Sophie,netherlands,bb,,,,,,
6493,,Koning Willem III,netherlands,bb,,,,,,
6494,,Koning Sophie,netherlands,bb,,,,,,
6495,,De Zeven Provincien,netherlands,bb,,,,,,
6496,,Koningin Regentes Emma,netherlands,bb,,,,,,
6497,,Koningin Wilhelmina,netherlands,bb,,,,,,
6498,,Prinses Juliana,netherlands,bb,,,,,,
6499,,Koning Willem I,netherlands,bc,,,,,,
6500,,Koningin Frederica Louisa Wilhelmina,netherlands,bc,,,,,,
6501,,Prins Willem Frederik Karel der Nederlanden,netherlands,bc,,,,,,
6502,,Prinses Louise der Nederlanden,netherlands,bc,,,,,,
6503,,Prinses Marianne,netherlands,bc,,,,,,
6504,,Koning Willem II,netherlands,bc,,,,,,
6505,,Koningin Anna Paulowna,netherlands,bc,,,,,,
6506,,Prins Alexander,netherlands,bc,,,,,,
6507,,Prins Hendrik,netherlands,bc,,,,,,
6508,,Prinses Amalia Maria,netherlands,bc,,,,,,
6509,,Prinses Sophie,netherlands,bc,,,,,,
6510,,Koning Willem III,netherlands,bc,,,,,,
6511,,Koning Sophie,netherlands,bc,,,,,,
6512,,De Zeven Provincien,netherlands,bc,,,,,,
6513,,Koningin Regentes Emma,netherlands,bc,,,,,,
6514,,Koningin Wilhelmina,netherlands,bc,,,,,,
6515,,Prinses Juliana,netherlands,bc,,,,,,
6516,,Je Maintiendrai,netherlands,ca,,,,,,
6517,,Eendracht,netherlands,ca,,,,,,
6518,,Batavia,netherlands,ca,,,,,,
6519,,Antillen,netherlands,ca,,,,,,
6520,,Suriname,netherlands,ca,,,,,,
6521,,Nieuw-Guinea,netherlands,ca,,,,,,
6522,,Pontianak,netherlands,ca,,,,,,
6523,,Indie,netherlands,ca,,,,,,
6524,,Curacao,netherlands,ca,,,,,,
6525,,Aruba,netherlands,ca,,,,,,
6526,,Sint Maarten,netherlands,ca,,,,,,
6527,,Bonaire,netherlands,ca,,,,,,
6528,,Sint Eustatius,netherlands,ca,,,,,,
6529,,Saba,netherlands,ca,,,,,,
6530,,Gouden Leeuw,netherlands,ca,,,,,,
6531,,Sumatra,netherlands,ca,,,,,,
6532,,Dokkum,netherlands,ca,,,,,,
6533,,Harlingen,netherlands,ca,,,,,,
6534,,Leeuwarden,netherlands,ca,,,,,,
6535,,Workum,netherlands,ca,,,,,,
6536,,Apeldoorn,netherlands,ca,,,,,,
6537,,Arnhem,netherlands,ca,,,,,,
6538,,Harderwijk,netherlands,ca,,,,,,
6539,,Staverden,netherlands,ca,,,,,,
6540,,Java,netherlands,ca,,,,,,
6541,,Wageningen,netherlands,ca,,,,,,
6542,,Winterswijk,netherlands,ca,,,,,,
6543,,Zaltbommel,netherlands,ca,,,,,,
6544,,Rotterdam,netherlands,ca,,,,,,
6545,,Groningen,netherlands,ca,,,,,,
6546,,Stadskanaal,netherlands,ca,,,,,,
6547,,Bergen op Zoom,netherlands,ca,,,,,,
6548,,Eindhoven,netherlands,ca,,,,,,
6549,,Alkmaar,netherlands,ca,,,,,,
6550,,Haarlem,netherlands,ca,,,,,,
6551,,Naarden,netherlands,ca,,,,,,
6552,,Delft,netherlands,ca,,,,,,
6553,,Dordrecht,netherlands,ca,,,,,,
6554,,Den Haag,netherlands,ca,,,,,,
6555,,Amersfoort,netherlands,ca,,,,,,
6556,,Willem Joseph van Ghent,netherlands,cl,,,,,,
6557,,Johan Evertsen,netherlands,cl,,,,,,
6558,,Egbert Bartolomeusz Kortenaer,netherlands,cl,,,,,,
6559,,Pieter Pietersen Heyn,netherlands,cl,,,,,,
6560,,Jan van Galen,netherlands,cl,,,,,,
6561,,Witte de With,netherlands,cl,,,,,,
6562,,Adriaen van Trappen Banckert,netherlands,cl,,,,,,
6563,,Jan Jansse van Nes,netherlands,cl,,,,,,
6564,,Michiel Adriaenszoon de Ruyter,netherlands,cl,,,,,,
6565,,Maarten Harpertszoon Tromp,netherlands,cl,,,,,,
6566,,Jacob van Heemskerck,netherlands,cl,,,,,,
6567,,Gerard Callenburgh,netherlands,cl,,,,,,
6568,,Isaac Sweers,netherlands,cl,,,,,,
6569,,Tjerk Hiddes de Vries,netherlands,cl,,,,,,
6570,,Philips van Almonde,netherlands,cl,,,,,,
6571,,N-%,netherlands,dd,,,,,,
6572,,Z-%,netherlands,tb,,,,,,
6573,,O-%,netherlands,ss,,,,,,
###,,,ottoman,,,,,,,
6574,,Mahmudiye,ottoman,bb,,,,,,
6575,,Abdül Kadir,ottoman,bb,,,,,,
6576,,Turgut Reis,ottoman,bb,,,,,,
6577,,Hayreddin Barbarossa,ottoman,bb,,,,,,
6578,,Reşadiye,ottoman,bb,,,,,,
6579,,Fatih Sultan Mehmed,ottoman,bb,,,,,,
6580,,Sultan Osman-i Evvel,ottoman,bb,,,,,,
6581,,Peyk-i Zafer,ottoman,bb,,,,,,
6582,,Kosova,ottoman,bb,,,,,,
6583,,Fethiye,ottoman,bb,,,,,,
6584,,Şadiye,ottoman,bb,,,,,,
6585,,Fâtih,ottoman,bb,,,,,,
6586,,Fettâh,ottoman,bb,,,,,,
6587,,Mesûdiye,ottoman,bb,,,,,,
